Forecast_Date,Customer,Product-ID,Forecast_Week,Forecast_Target_Date,Forecast_Value,Actual_Demand
2013-10-28,IT,ABC123,5,2013-12-02,165.0,0.0
2013-10-28,IT,ABC123,6,2013-12-09,165.0,0.0
2013-10-28,IT,ABC123,7,2013-12-16,165.0,0.0
2013-10-28,IT,ABC123,8,2013-12-23,165.0,0.0
2013-10-28,IT,ABC127,1,2013-11-04,182.25,0.0
2013-10-28,IT,ABC127,2,2013-11-11,182.25,0.0
2013-10-28,IT,ABC127,3,2013-11-18,182.25,0.0
2013-10-28,IT,ABC127,4,2013-11-25,182.25,0.0
2013-10-28,IT,ABC127,5,2013-12-02,189.75,0.0
2013-10-28,IT,ABC127,6,2013-12-09,189.75,0.0
2013-10-28,IT,ABC127,7,2013-12-16,189.75,0.0
2013-10-28,IT,ABC127,8,2013-12-23,189.75,0.0
2013-11-11,CN,ABC123,1,2013-11-18,336.0,616.0
2013-11-11,CN,ABC123,2,2013-11-25,616,532.0
2013-11-11,CN,ABC123,3,2013-12-02,252.0,560.0
2013-11-11,CN,ABC123,4,2013-12-09,336,364.0
2013-11-11,CN,ABC123,5,2013-12-16,343.0,196.0
2013-11-11,CN,ABC123,6,2013-12-23,343.0,0.0
2013-11-11,CN,ABC123,7,2013-12-30,343.0,0.0
2013-11-11,CN,ABC123,8,2014-01-06,343.0,364.0
2013-11-11,CN,ABC123,9,2014-01-13,448.0,112.0
2013-11-11,CN,ABC123,10,2014-01-20,448.0,84.0
2013-11-11,CN,ABC123,11,2014-01-27,448.0,112.0
2013-11-11,CN,ABC123,12,2014-02-03,448.0,224.0
2013-11-11,CN,ABC127,1,2013-11-18,364.0,280.0
2013-11-11,CN,ABC127,2,2013-11-25,280,504.0
2013-11-11,CN,ABC127,3,2013-12-02,644.0,560.0
2013-11-11,CN,ABC127,4,2013-12-09,700,952.0
2013-11-11,CN,ABC127,5,2013-12-16,686.0,840.0
2013-11-11,CN,ABC127,6,2013-12-23,686.0,0.0
2013-11-11,CN,ABC127,7,2013-12-30,686.0,0.0
2013-11-11,CN,ABC127,8,2014-01-06,686.0,1372.0
2013-11-11,CN,ABC127,9,2014-01-13,854.0,420.0
2013-11-11,CN,ABC127,10,2014-01-20,854.0,252.0
2013-11-11,CN,ABC127,11,2014-01-27,854.0,476.0
2013-11-11,CN,ABC127,12,2014-02-03,854.0,392.0
2013-11-25,IT,ABC123,1,2013-12-02,112.5,0.0
2013-11-25,IT,ABC123,2,2013-12-09,112.5,0.0
2013-11-25,IT,ABC123,3,2013-12-16,112.5,0.0
2013-11-25,IT,ABC123,4,2013-12-23,112.5,0.0
2013-11-25,IT,ABC123,5,2013-12-30,225.0,0.0
2013-11-25,IT,ABC123,6,2014-01-06,225.0,0.0
2013-11-25,IT,ABC123,7,2014-01-13,225.0,0.0
2013-11-25,IT,ABC123,8,2014-01-20,225.0,0.0
2013-11-25,IT,ABC127,1,2013-12-02,143.25,0.0
2013-11-25,IT,ABC127,2,2013-12-09,143.25,0.0
2013-11-25,IT,ABC127,3,2013-12-16,143.25,0.0
2013-11-25,IT,ABC127,4,2013-12-23,143.25,0.0
2013-11-25,IT,ABC127,5,2013-12-30,213.75,0.0
2013-11-25,IT,ABC127,6,2014-01-06,213.75,0.0
2013-11-25,IT,ABC127,7,2014-01-13,213.75,0.0
2013-11-25,IT,ABC127,8,2014-01-20,213.75,0.0
2013-12-02,CN,ABC123,5,2014-01-06,0.0,364.0
2013-12-02,CN,ABC123,6,2014-01-13,0.0,112.0
2013-12-02,CN,ABC123,7,2014-01-20,0.0,84.0
2013-12-02,CN,ABC123,8,2014-01-27,0.0,112.0
2013-12-02,CN,ABC123,9,2014-02-03,0.0,224.0
2013-12-02,CN,ABC123,10,2014-02-10,0.0,392.0
2013-12-02,CN,ABC123,11,2014-02-17,0.0,196.0
2013-12-02,CN,ABC123,12,2014-02-24,0.0,168.0
2013-12-02,CN,ABC127,5,2014-01-06,0.0,1372.0
2013-12-02,CN,ABC127,6,2014-01-13,0.0,420.0
2013-12-02,CN,ABC127,7,2014-01-20,0.0,252.0
2013-12-02,CN,ABC127,8,2014-01-27,0.0,476.0
2013-12-02,CN,ABC127,9,2014-02-03,0.0,392.0
2013-12-02,CN,ABC127,10,2014-02-10,0.0,644.0
2013-12-02,CN,ABC127,11,2014-02-17,0.0,196.0
2013-12-02,CN,ABC127,12,2014-02-24,0.0,644.0
2013-12-09,CN,ABC123,1,2013-12-16,364,196.0
2013-12-09,CN,ABC123,2,2013-12-23,0,0.0
2013-12-09,CN,ABC123,3,2013-12-30,420.0,0.0
2013-12-09,CN,ABC123,4,2014-01-06,0,364.0
2013-12-09,CN,ABC123,5,2014-01-13,357.0,112.0
2013-12-09,CN,ABC123,6,2014-01-20,357.0,84.0
2013-12-09,CN,ABC123,7,2014-01-27,357.0,112.0
2013-12-09,CN,ABC123,8,2014-02-03,357.0,224.0
2013-12-09,CN,ABC123,9,2014-02-10,322.0,392.0
2013-12-09,CN,ABC123,10,2014-02-17,322.0,196.0
2013-12-09,CN,ABC123,11,2014-02-24,322.0,168.0
2013-12-09,CN,ABC123,12,2014-03-03,322.0,196.0
2013-12-09,CN,ABC127,1,2013-12-16,952,840.0
2013-12-09,CN,ABC127,2,2013-12-23,0,0.0
2013-12-09,CN,ABC127,3,2013-12-30,672.0,0.0
2013-12-09,CN,ABC127,4,2014-01-06,0,1372.0
2013-12-09,CN,ABC127,5,2014-01-13,742.0,420.0
2013-12-09,CN,ABC127,6,2014-01-20,742.0,252.0
2013-12-09,CN,ABC127,7,2014-01-27,742.0,476.0
2013-12-09,CN,ABC127,8,2014-02-03,742.0,392.0
2013-12-09,CN,ABC127,9,2014-02-10,749.0,644.0
2013-12-09,CN,ABC127,10,2014-02-17,749.0,196.0
2013-12-09,CN,ABC127,11,2014-02-24,749.0,644.0
2013-12-09,CN,ABC127,12,2014-03-03,749.0,700.0
2013-12-30,IT,ABC123,1,2014-01-06,203.0,0.0
2013-12-30,IT,ABC123,2,2014-01-13,203.0,0.0
2013-12-30,IT,ABC123,3,2014-01-20,203.0,0.0
2013-12-30,IT,ABC123,4,2014-01-27,203.0,0.0
2013-12-30,IT,ABC123,5,2014-02-03,174.0,0.0
2013-12-30,IT,ABC123,6,2014-02-10,174.0,0.0
2013-12-30,IT,ABC123,7,2014-02-17,174.0,0.0
2013-12-30,IT,ABC123,8,2014-02-24,174.0,0.0
2013-12-30,IT,ABC127,1,2014-01-06,207.0,0.0
2013-12-30,IT,ABC127,2,2014-01-13,207.0,0.0
2013-12-30,IT,ABC127,3,2014-01-20,207.0,0.0
2013-12-30,IT,ABC127,4,2014-01-27,207.0,0.0
2013-12-30,IT,ABC127,5,2014-02-03,219.0,0.0
2013-12-30,IT,ABC127,6,2014-02-10,219.0,0.0
2013-12-30,IT,ABC127,7,2014-02-17,219.0,0.0
2013-12-30,IT,ABC127,8,2014-02-24,219.0,0.0
2014-01-06,CN,ABC123,1,2014-01-13,364,112.0
2014-01-06,CN,ABC123,2,2014-01-20,112,84.0
2014-01-06,CN,ABC123,3,2014-01-27,84.0,112.0
2014-01-06,CN,ABC123,4,2014-02-03,112,224.0
2014-01-06,CN,ABC123,5,2014-02-10,406.0,392.0
2014-01-06,CN,ABC123,6,2014-02-17,406.0,196.0
2014-01-06,CN,ABC123,7,2014-02-24,406.0,168.0
2014-01-06,CN,ABC123,8,2014-03-03,406.0,196.0
2014-01-06,CN,ABC123,9,2014-03-10,434.0,196.0
2014-01-06,CN,ABC123,10,2014-03-17,434.0,336.0
2014-01-06,CN,ABC123,11,2014-03-24,434.0,84.0
2014-01-06,CN,ABC123,12,2014-03-31,434.0,532.0
2014-01-06,CN,ABC127,1,2014-01-13,1372,420.0
2014-01-06,CN,ABC127,2,2014-01-20,420,252.0
2014-01-06,CN,ABC127,3,2014-01-27,252.0,476.0
2014-01-06,CN,ABC127,4,2014-02-03,476,392.0
2014-01-06,CN,ABC127,5,2014-02-10,777.0,644.0
2014-01-06,CN,ABC127,6,2014-02-17,777.0,196.0
2014-01-06,CN,ABC127,7,2014-02-24,777.0,644.0
2014-01-06,CN,ABC127,8,2014-03-03,777.0,700.0
2014-01-06,CN,ABC127,9,2014-03-10,854.0,616.0
2014-01-06,CN,ABC127,10,2014-03-17,854.0,784.0
2014-01-06,CN,ABC127,11,2014-03-24,854.0,224.0
2014-01-06,CN,ABC127,12,2014-03-31,854.0,1260.0
2014-01-27,IT,ABC123,1,2014-02-03,275.25,0.0
2014-01-27,IT,ABC123,2,2014-02-10,275.25,0.0
2014-01-27,IT,ABC123,3,2014-02-17,275.25,0.0
2014-01-27,IT,ABC123,4,2014-02-24,275.25,0.0
2014-01-27,IT,ABC123,5,2014-03-03,309.75,0.0
2014-01-27,IT,ABC123,6,2014-03-10,309.75,0.0
2014-01-27,IT,ABC123,7,2014-03-17,309.75,0.0
2014-01-27,IT,ABC123,8,2014-03-24,309.75,0.0
2014-01-27,IT,ABC127,1,2014-02-03,213.0,0.0
2014-01-27,IT,ABC127,2,2014-02-10,213.0,0.0
2014-01-27,IT,ABC127,3,2014-02-17,213.0,0.0
2014-01-27,IT,ABC127,4,2014-02-24,213.0,0.0
2014-01-27,IT,ABC127,5,2014-03-03,281.25,0.0
2014-01-27,IT,ABC127,6,2014-03-10,281.25,0.0
2014-01-27,IT,ABC127,7,2014-03-17,281.25,0.0
2014-01-27,IT,ABC127,8,2014-03-24,281.25,0.0
2014-02-17,CN,ABC123,1,2014-02-24,392.0,168.0
2014-02-17,CN,ABC123,2,2014-03-03,196,196.0
2014-02-17,CN,ABC123,3,2014-03-10,168.0,196.0
2014-02-17,CN,ABC123,4,2014-03-17,224,336.0
2014-02-17,CN,ABC123,5,2014-03-24,350.0,84.0
2014-02-17,CN,ABC123,6,2014-03-31,350.0,532.0
2014-02-17,CN,ABC123,7,2014-04-07,350.0,392.0
2014-02-17,CN,ABC123,8,2014-04-14,350.0,392.0
2014-02-17,CN,ABC123,9,2014-04-21,399.0,336.0
2014-02-17,CN,ABC123,10,2014-04-28,399.0,308.0
2014-02-17,CN,ABC123,11,2014-05-05,399.0,476.0
2014-02-17,CN,ABC123,12,2014-05-12,399.0,532.0
2014-02-17,CN,ABC127,1,2014-02-24,644.0,644.0
2014-02-17,CN,ABC127,2,2014-03-03,196,700.0
2014-02-17,CN,ABC127,3,2014-03-10,644.0,616.0
2014-02-17,CN,ABC127,4,2014-03-17,672,784.0
2014-02-17,CN,ABC127,5,2014-03-24,791.0,224.0
2014-02-17,CN,ABC127,6,2014-03-31,791.0,1260.0
2014-02-17,CN,ABC127,7,2014-04-07,791.0,952.0
2014-02-17,CN,ABC127,8,2014-04-14,791.0,420.0
2014-02-17,CN,ABC127,9,2014-04-21,847.0,252.0
2014-02-17,CN,ABC127,10,2014-04-28,847.0,196.0
2014-02-17,CN,ABC127,11,2014-05-05,847.0,952.0
2014-02-17,CN,ABC127,12,2014-05-12,847.0,812.0
2014-02-24,IT,ABC123,1,2014-03-03,142.5,0.0
2014-02-24,IT,ABC123,2,2014-03-10,142.5,0.0
2014-02-24,IT,ABC123,3,2014-03-17,142.5,0.0
2014-02-24,IT,ABC123,4,2014-03-24,142.5,0.0
2014-02-24,IT,ABC123,5,2014-03-31,141.0,0.0
2014-02-24,IT,ABC123,6,2014-04-07,141.0,0.0
2014-02-24,IT,ABC123,7,2014-04-14,141.0,0.0
2014-02-24,IT,ABC123,8,2014-04-21,141.0,0.0
2014-02-24,IT,ABC127,1,2014-03-03,115.5,0.0
2014-02-24,IT,ABC127,2,2014-03-10,115.5,0.0
2014-02-24,IT,ABC127,3,2014-03-17,115.5,0.0
2014-02-24,IT,ABC127,4,2014-03-24,115.5,0.0
2014-02-24,IT,ABC127,5,2014-03-31,165.0,0.0
2014-02-24,IT,ABC127,6,2014-04-07,165.0,0.0
2014-02-24,IT,ABC127,7,2014-04-14,165.0,0.0
2014-02-24,IT,ABC127,8,2014-04-21,165.0,0.0
2014-03-17,CN,ABC123,1,2014-03-24,196.0,84.0
2014-03-17,CN,ABC123,2,2014-03-31,336,532.0
2014-03-17,CN,ABC123,3,2014-04-07,84.0,392.0
2014-03-17,CN,ABC123,4,2014-04-14,364,392.0
2014-03-17,CN,ABC123,5,2014-04-21,378.0,336.0
2014-03-17,CN,ABC123,6,2014-04-28,378.0,308.0
2014-03-17,CN,ABC123,7,2014-05-05,378.0,476.0
2014-03-17,CN,ABC123,8,2014-05-12,378.0,532.0
2014-03-17,CN,ABC123,9,2014-05-19,392.0,140.0
2014-03-17,CN,ABC123,10,2014-05-26,392.0,308.0
2014-03-17,CN,ABC123,11,2014-06-02,392.0,364.0
2014-03-17,CN,ABC123,12,2014-06-09,392.0,448.0
2014-03-17,CN,ABC127,1,2014-03-24,616.0,224.0
2014-03-17,CN,ABC127,2,2014-03-31,784,1260.0
2014-03-17,CN,ABC127,3,2014-04-07,224.0,952.0
2014-03-17,CN,ABC127,4,2014-04-14,924,420.0
2014-03-17,CN,ABC127,5,2014-04-21,882.0,252.0
2014-03-17,CN,ABC127,6,2014-04-28,882.0,196.0
2014-03-17,CN,ABC127,7,2014-05-05,882.0,952.0
2014-03-17,CN,ABC127,8,2014-05-12,882.0,812.0
2014-03-17,CN,ABC127,9,2014-05-19,875.0,896.0
2014-03-17,CN,ABC127,10,2014-05-26,875.0,196.0
2014-03-17,CN,ABC127,11,2014-06-02,875.0,644.0
2014-03-17,CN,ABC127,12,2014-06-09,875.0,756.0
2014-03-31,IT,ABC123,1,2014-04-07,112.5,0.0
2014-03-31,IT,ABC123,1,2014-04-07,84.0,0.0
2014-03-31,IT,ABC123,2,2014-04-14,112.5,0.0
2014-03-31,IT,ABC123,2,2014-04-14,336.0,0.0
2014-03-31,IT,ABC123,3,2014-04-21,112.5,0.0
2014-03-31,IT,ABC123,3,2014-04-21,196.0,0.0
2014-03-31,IT,ABC123,4,2014-04-28,112.5,0.0
2014-03-31,IT,ABC123,4,2014-04-28,196.0,0.0
2014-03-31,IT,ABC123,5,2014-05-05,205.5,0.0
2014-03-31,IT,ABC123,6,2014-05-12,205.5,0.0
2014-03-31,IT,ABC123,7,2014-05-19,205.5,0.0
2014-03-31,IT,ABC123,8,2014-05-26,205.5,0.0
2014-03-31,IT,ABC127,1,2014-04-07,155.25,0.0
2014-03-31,IT,ABC127,1,2014-04-07,112.0,0.0
2014-03-31,IT,ABC127,2,2014-04-14,155.25,0.0
2014-03-31,IT,ABC127,2,2014-04-14,280.0,0.0
2014-03-31,IT,ABC127,3,2014-04-21,155.25,0.0
2014-03-31,IT,ABC127,3,2014-04-21,196.0,0.0
2014-03-31,IT,ABC127,4,2014-04-28,155.25,0.0
2014-03-31,IT,ABC127,4,2014-04-28,224.0,0.0
2014-03-31,IT,ABC127,5,2014-05-05,170.25,0.0
2014-03-31,IT,ABC127,6,2014-05-12,170.25,0.0
2014-03-31,IT,ABC127,7,2014-05-19,170.25,0.0
2014-03-31,IT,ABC127,8,2014-05-26,170.25,0.0
2014-04-21,CN,ABC123,1,2014-04-28,392.0,308.0
2014-04-21,CN,ABC123,2,2014-05-05,392,476.0
2014-04-21,CN,ABC123,3,2014-05-12,336.0,532.0
2014-04-21,CN,ABC123,4,2014-05-19,308,140.0
2014-04-21,CN,ABC123,5,2014-05-26,336.0,308.0
2014-04-21,CN,ABC123,6,2014-06-02,336.0,364.0
2014-04-21,CN,ABC123,7,2014-06-09,336.0,448.0
2014-04-21,CN,ABC123,8,2014-06-16,336.0,504.0
2014-04-21,CN,ABC123,9,2014-06-23,378.0,168.0
2014-04-21,CN,ABC123,10,2014-06-30,378.0,476.0
2014-04-21,CN,ABC123,11,2014-07-07,378.0,392.0
2014-04-21,CN,ABC123,12,2014-07-14,378.0,392.0
2014-04-21,CN,ABC127,1,2014-04-28,952.0,196.0
2014-04-21,CN,ABC127,2,2014-05-05,420,952.0
2014-04-21,CN,ABC127,3,2014-05-12,252.0,812.0
2014-04-21,CN,ABC127,4,2014-05-19,196,896.0
2014-04-21,CN,ABC127,5,2014-05-26,700.0,196.0
2014-04-21,CN,ABC127,6,2014-06-02,700.0,644.0
2014-04-21,CN,ABC127,7,2014-06-09,700.0,756.0
2014-04-21,CN,ABC127,8,2014-06-16,700.0,644.0
2014-04-21,CN,ABC127,9,2014-06-23,770.0,0.0
2014-04-21,CN,ABC127,10,2014-06-30,770.0,868.0
2014-04-21,CN,ABC127,11,2014-07-07,770.0,840.0
2014-04-21,CN,ABC127,12,2014-07-14,770.0,784.0
2014-04-28,IT,ABC123,1,2014-05-05,84.0,0.0
2014-04-28,IT,ABC123,2,2014-05-12,336.0,0.0
2014-04-28,IT,ABC123,3,2014-05-19,196.0,0.0
2014-04-28,IT,ABC123,4,2014-05-26,196.0,0.0
2014-04-28,IT,ABC127,1,2014-05-05,112.0,0.0
2014-04-28,IT,ABC127,2,2014-05-12,280.0,0.0
2014-04-28,IT,ABC127,3,2014-05-19,196.0,0.0
2014-04-28,IT,ABC127,4,2014-05-26,224.0,0.0
2014-05-12,CN,ABC123,1,2014-05-19,476.0,140.0
2014-05-12,CN,ABC123,2,2014-05-26,532,308.0
2014-05-12,CN,ABC123,3,2014-06-02,140.0,364.0
2014-05-12,CN,ABC123,4,2014-06-09,308,448.0
2014-05-12,CN,ABC123,5,2014-06-16,308.0,504.0
2014-05-12,CN,ABC123,6,2014-06-23,308.0,168.0
2014-05-12,CN,ABC123,7,2014-06-30,308.0,476.0
2014-05-12,CN,ABC123,8,2014-07-07,308.0,392.0
2014-05-12,CN,ABC123,9,2014-07-14,294.0,392.0
2014-05-12,CN,ABC123,10,2014-07-21,294.0,588.0
2014-05-12,CN,ABC123,11,2014-07-28,294.0,308.0
2014-05-12,CN,ABC123,12,2014-08-04,294.0,364.0
2014-05-12,CN,ABC125,1,2014-05-19,0.0,28.0
2014-05-12,CN,ABC125,2,2014-05-26,308,0.0
2014-05-12,CN,ABC125,3,2014-06-02,0.0,0.0
2014-05-12,CN,ABC125,4,2014-06-09,0,392.0
2014-05-12,CN,ABC125,5,2014-06-16,168.0,0.0
2014-05-12,CN,ABC125,6,2014-06-23,168.0,0.0
2014-05-12,CN,ABC125,7,2014-06-30,168.0,0.0
2014-05-12,CN,ABC125,8,2014-07-07,168.0,112.0
2014-05-12,CN,ABC125,9,2014-07-14,210.0,84.0
2014-05-12,CN,ABC125,10,2014-07-21,210.0,0.0
2014-05-12,CN,ABC125,11,2014-07-28,210.0,84.0
2014-05-12,CN,ABC125,12,2014-08-04,210.0,112.0
2014-05-12,CN,ABC127,1,2014-05-19,952.0,896.0
2014-05-12,CN,ABC127,2,2014-05-26,812,196.0
2014-05-12,CN,ABC127,3,2014-06-02,896.0,644.0
2014-05-12,CN,ABC127,4,2014-06-09,672,756.0
2014-05-12,CN,ABC127,5,2014-06-16,742.0,644.0
2014-05-12,CN,ABC127,6,2014-06-23,742.0,0.0
2014-05-12,CN,ABC127,7,2014-06-30,742.0,868.0
2014-05-12,CN,ABC127,8,2014-07-07,742.0,840.0
2014-05-12,CN,ABC127,9,2014-07-14,735.0,784.0
2014-05-12,CN,ABC127,10,2014-07-21,735.0,700.0
2014-05-12,CN,ABC127,11,2014-07-28,735.0,812.0
2014-05-12,CN,ABC127,12,2014-08-04,735.0,756.0
2014-05-26,IT,ABC123,1,2014-06-02,112.0,0.0
2014-05-26,IT,ABC123,1,2014-06-02,112.0,0.0
2014-05-26,IT,ABC123,2,2014-06-09,168.0,0.0
2014-05-26,IT,ABC123,2,2014-06-09,168.0,0.0
2014-05-26,IT,ABC123,3,2014-06-16,224.0,0.0
2014-05-26,IT,ABC123,3,2014-06-16,224.0,0.0
2014-05-26,IT,ABC123,4,2014-06-23,224.0,0.0
2014-05-26,IT,ABC123,4,2014-06-23,224.0,0.0
2014-05-26,IT,ABC123,5,2014-06-30,182.0,0.0
2014-05-26,IT,ABC123,5,2014-06-30,182.0,0.0
2014-05-26,IT,ABC123,6,2014-07-07,182.0,0.0
2014-05-26,IT,ABC123,6,2014-07-07,182.0,0.0
2014-05-26,IT,ABC123,7,2014-07-14,182.0,0.0
2014-05-26,IT,ABC123,7,2014-07-14,182.0,0.0
2014-05-26,IT,ABC123,8,2014-07-21,182.0,0.0
2014-05-26,IT,ABC123,8,2014-07-21,182.0,0.0
2014-05-26,IT,ABC127,1,2014-06-02,224.0,0.0
2014-05-26,IT,ABC127,1,2014-06-02,224.0,0.0
2014-05-26,IT,ABC127,2,2014-06-09,252.0,0.0
2014-05-26,IT,ABC127,2,2014-06-09,252.0,0.0
2014-05-26,IT,ABC127,3,2014-06-16,112.0,0.0
2014-05-26,IT,ABC127,3,2014-06-16,112.0,0.0
2014-05-26,IT,ABC127,4,2014-06-23,224.0,0.0
2014-05-26,IT,ABC127,4,2014-06-23,224.0,0.0
2014-05-26,IT,ABC127,5,2014-06-30,196.0,0.0
2014-05-26,IT,ABC127,5,2014-06-30,196.0,0.0
2014-05-26,IT,ABC127,6,2014-07-07,196.0,0.0
2014-05-26,IT,ABC127,6,2014-07-07,196.0,0.0
2014-05-26,IT,ABC127,7,2014-07-14,196.0,0.0
2014-05-26,IT,ABC127,7,2014-07-14,196.0,0.0
2014-05-26,IT,ABC127,8,2014-07-21,196.0,0.0
2014-05-26,IT,ABC127,8,2014-07-21,196.0,0.0
2014-06-09,IT,ABC123,1,2014-06-16,112.0,0.0
2014-06-09,IT,ABC123,2,2014-06-23,168.0,0.0
2014-06-09,IT,ABC123,3,2014-06-30,168.0,0.0
2014-06-09,IT,ABC123,4,2014-07-07,168.0,0.0
2014-06-09,IT,ABC123,5,2014-07-14,140.0,0.0
2014-06-09,IT,ABC123,6,2014-07-21,140.0,0.0
2014-06-09,IT,ABC123,7,2014-07-28,140.0,0.0
2014-06-09,IT,ABC123,8,2014-08-04,140.0,0.0
2014-06-09,IT,ABC127,1,2014-06-16,280.0,0.0
2014-06-09,IT,ABC127,2,2014-06-23,280.0,0.0
2014-06-09,IT,ABC127,3,2014-06-30,224.0,0.0
2014-06-09,IT,ABC127,4,2014-07-07,252.0,0.0
2014-06-09,IT,ABC127,5,2014-07-14,147.0,0.0
2014-06-09,IT,ABC127,6,2014-07-21,147.0,0.0
2014-06-09,IT,ABC127,7,2014-07-28,147.0,0.0
2014-06-09,IT,ABC127,8,2014-08-04,147.0,0.0
2014-06-16,CN,ABC123,1,2014-06-23,448.0,168.0
2014-06-16,CN,ABC123,2,2014-06-30,532,476.0
2014-06-16,CN,ABC123,3,2014-07-07,0.0,392.0
2014-06-16,CN,ABC123,4,2014-07-14,252,392.0
2014-06-16,CN,ABC123,5,2014-07-21,399.0,588.0
2014-06-16,CN,ABC123,6,2014-07-28,399.0,308.0
2014-06-16,CN,ABC123,7,2014-08-04,399.0,364.0
2014-06-16,CN,ABC123,8,2014-08-11,399.0,476.0
2014-06-16,CN,ABC123,9,2014-08-18,336.0,308.0
2014-06-16,CN,ABC123,10,2014-08-25,336.0,532.0
2014-06-16,CN,ABC123,11,2014-09-01,336.0,812.0
2014-06-16,CN,ABC123,12,2014-09-08,336.0,1120.0
2014-06-16,CN,ABC125,1,2014-06-23,0.0,0.0
2014-06-16,CN,ABC125,2,2014-06-30,308,0.0
2014-06-16,CN,ABC125,3,2014-07-07,0.0,112.0
2014-06-16,CN,ABC125,4,2014-07-14,0,84.0
2014-06-16,CN,ABC125,5,2014-07-21,168.0,0.0
2014-06-16,CN,ABC125,6,2014-07-28,168.0,84.0
2014-06-16,CN,ABC125,7,2014-08-04,168.0,112.0
2014-06-16,CN,ABC125,8,2014-08-11,168.0,0.0
2014-06-16,CN,ABC125,9,2014-08-18,210.0,0.0
2014-06-16,CN,ABC125,10,2014-08-25,210.0,0.0
2014-06-16,CN,ABC125,11,2014-09-01,210.0,0.0
2014-06-16,CN,ABC125,12,2014-09-08,210.0,0.0
2014-06-16,CN,ABC127,1,2014-06-23,756.0,0.0
2014-06-16,CN,ABC127,2,2014-06-30,812,868.0
2014-06-16,CN,ABC127,3,2014-07-07,0.0,840.0
2014-06-16,CN,ABC127,4,2014-07-14,420,784.0
2014-06-16,CN,ABC127,5,2014-07-21,672.0,700.0
2014-06-16,CN,ABC127,6,2014-07-28,672.0,812.0
2014-06-16,CN,ABC127,7,2014-08-04,672.0,756.0
2014-06-16,CN,ABC127,8,2014-08-11,672.0,924.0
2014-06-16,CN,ABC127,9,2014-08-18,574.0,0.0
2014-06-16,CN,ABC127,10,2014-08-25,574.0,728.0
2014-06-16,CN,ABC127,11,2014-09-01,574.0,1344.0
2014-06-16,CN,ABC127,12,2014-09-08,574.0,1596.0
2014-06-23,IT,ABC123,1,2014-06-30,112.0,0.0
2014-06-23,IT,ABC123,2,2014-07-07,224.0,0.0
2014-06-23,IT,ABC123,3,2014-07-14,196.0,0.0
2014-06-23,IT,ABC123,4,2014-07-21,168.0,0.0
2014-06-23,IT,ABC123,5,2014-07-28,91.0,0.0
2014-06-23,IT,ABC123,6,2014-08-04,91.0,0.0
2014-06-23,IT,ABC123,7,2014-08-11,91.0,0.0
2014-06-23,IT,ABC123,8,2014-08-18,91.0,0.0
2014-06-23,IT,ABC127,1,2014-06-30,0.0,0.0
2014-06-23,IT,ABC127,2,2014-07-07,476.0,0.0
2014-06-23,IT,ABC127,3,2014-07-14,224.0,0.0
2014-06-23,IT,ABC127,4,2014-07-21,448.0,0.0
2014-06-23,IT,ABC127,5,2014-07-28,112.0,0.0
2014-06-23,IT,ABC127,6,2014-08-04,112.0,0.0
2014-06-23,IT,ABC127,7,2014-08-11,112.0,0.0
2014-06-23,IT,ABC127,8,2014-08-18,112.0,0.0
2014-07-07,IT,ABC123,1,2014-07-14,56.0,0.0
2014-07-07,IT,ABC123,2,2014-07-21,112.0,0.0
2014-07-07,IT,ABC123,3,2014-07-28,168.0,0.0
2014-07-07,IT,ABC123,4,2014-08-04,0.0,0.0
2014-07-07,IT,ABC123,5,2014-08-11,133.0,0.0
2014-07-07,IT,ABC123,6,2014-08-18,133.0,0.0
2014-07-07,IT,ABC123,7,2014-08-25,133.0,0.0
2014-07-07,IT,ABC123,8,2014-09-01,133.0,0.0
2014-07-07,IT,ABC127,1,2014-07-14,504.0,0.0
2014-07-07,IT,ABC127,2,2014-07-21,280.0,0.0
2014-07-07,IT,ABC127,3,2014-07-28,224.0,0.0
2014-07-07,IT,ABC127,4,2014-08-04,0.0,0.0
2014-07-07,IT,ABC127,5,2014-08-11,154.0,0.0
2014-07-07,IT,ABC127,6,2014-08-18,154.0,0.0
2014-07-07,IT,ABC127,7,2014-08-25,154.0,0.0
2014-07-07,IT,ABC127,8,2014-09-01,154.0,0.0
2014-07-21,CN,ABC123,1,2014-07-28,392.0,308.0
2014-07-21,CN,ABC123,2,2014-08-04,560,364.0
2014-07-21,CN,ABC123,3,2014-08-11,588.0,476.0
2014-07-21,CN,ABC123,4,2014-08-18,308,308.0
2014-07-21,CN,ABC123,5,2014-08-25,315.0,532.0
2014-07-21,CN,ABC123,6,2014-09-01,315.0,812.0
2014-07-21,CN,ABC123,7,2014-09-08,315.0,1120.0
2014-07-21,CN,ABC123,8,2014-09-15,315.0,448.0
2014-07-21,CN,ABC123,9,2014-09-22,434.0,0.0
2014-07-21,CN,ABC123,10,2014-09-29,434.0,420.0
2014-07-21,CN,ABC123,11,2014-10-06,434.0,420.0
2014-07-21,CN,ABC123,12,2014-10-13,434.0,364.0
2014-07-21,CN,ABC125,1,2014-07-28,112.0,84.0
2014-07-21,CN,ABC125,2,2014-08-04,0,112.0
2014-07-21,CN,ABC125,3,2014-08-11,0.0,0.0
2014-07-21,CN,ABC125,4,2014-08-18,84,0.0
2014-07-21,CN,ABC125,5,2014-08-25,77.0,0.0
2014-07-21,CN,ABC125,6,2014-09-01,77.0,0.0
